KECAMATAN;KABUPATEN/KOTA;PROVINSI;X;Y
Prabumulih Utara;Kota Prabumulih;Sumatera Selatan;104.21760133900;-3.41597071907
Prabumulih Selatan;Kota Prabumulih;Sumatera Selatan;104.24596868900;-3.48701319221
Kedurang;Bengkulu Selatan;Bengkulu;103.16478673400;-4.37485192205
Seginim;Bengkulu Selatan;Bengkulu;103.01790703400;-4.43833350397
Pino;Bengkulu Selatan;Bengkulu;102.97172164900;-4.39090315157
Manna;Bengkulu Selatan;Bengkulu;102.94536716600;-4.46133141466
Kota Manna;Bengkulu Selatan;Bengkulu;102.91155703400;-4.43248670823
Pino Raya;Bengkulu Selatan;Bengkulu;102.91034004600;-4.29563645427
Kedurang Ilir;Bengkulu Selatan;Bengkulu;103.05230930900;-4.50610410792
Air Nipis;Bengkulu Selatan;Bengkulu;103.11067895800;-4.33569505500
Ulu Manna;Bengkulu Selatan;Bengkulu;103.01518890400;-4.27383454270
Bunga Mas;Bengkulu Selatan;Bengkulu;102.98710939900;-4.49505262216
Pasar Manna;Bengkulu Selatan;Bengkulu;102.91701762300;-4.46882573233
Kota Padang;Rejang Lebong;Bengkulu;102.95106064200;-3.48486852375
Padang Ulak Tanding;Rejang Lebong;Bengkulu;102.75527020900;-3.35928832590
Sindang Kelingi;Rejang Lebong;Bengkulu;102.65439196300;-3.48171083956
Curup;Rejang Lebong;Bengkulu;102.51596555800;-3.47169248458
Bermani Ulu;Rejang Lebong;Bengkulu;102.43630003500;-3.43058066983
Selupu Rejang;Rejang Lebong;Bengkulu;102.61213670500;-3.44911813264
Curup Utara;Rejang Lebong;Bengkulu;102.52030498300;-3.43562148724
Curup Timur;Rejang Lebong;Bengkulu;102.54816600600;-3.45156053869
Curup Selatan;Rejang Lebong;Bengkulu;102.47674530500;-3.50219690913
Curup Tengah;Rejang Lebong;Bengkulu;102.54607294500;-3.48288569231
Binduriang;Rejang Lebong;Bengkulu;102.75037623600;-3.44629738993
Sindang Beliti Ulu;Rejang Lebong;Bengkulu;102.79785409400;-3.47165763226
Sindang Dataran;Rejang Lebong;Bengkulu;102.72672974700;-3.52658412855
Sindang Beliti Ilir;Rejang Lebong;Bengkulu;102.88898145000;-3.46602562822
Bermani Ulu Raya;Rejang Lebong;Bengkulu;102.54040903800;-3.35934485201
Enggano;Bengkulu Utara;Bengkulu;102.24409347200;-5.39586224194
Kerkap;Bengkulu Utara;Bengkulu;102.32650282400;-3.49368743645
Kota Arga Makmur;Bengkulu Utara;Bengkulu;102.22060294200;-3.37305619282
Giri Mulya;Bengkulu Utara;Bengkulu;102.07982709800;-3.29008283587
Padang Jaya;Bengkulu Utara;Bengkulu;102.14680470900;-3.32625252888
Lais;Bengkulu Utara;Bengkulu;102.06479027600;-3.49886586188
Batik Nau;Bengkulu Utara;Bengkulu;101.97511250300;-3.41265012774
Ketahun;Bengkulu Utara;Bengkulu;101.81553379700;-3.32354328733
Napal Putih;Bengkulu Utara;Bengkulu;101.97068052000;-3.05123320079
Putri Hijau;Bengkulu Utara;Bengkulu;101.65525286200;-3.21815517709
Air Besi;Bengkulu Utara;Bengkulu;102.14197083700;-3.52222039930
Air Napal;Bengkulu Utara;Bengkulu;102.16116773500;-3.59702067466
Hulu Palik;Bengkulu Utara;Bengkulu;102.30755886500;-3.44459349453
Air Padang;Bengkulu Utara;Bengkulu;102.07483507400;-3.45939945133
Arma Jaya;Bengkulu Utara;Bengkulu;102.21657263400;-3.47701387011
Tanjung Agung Palik;Bengkulu Utara;Bengkulu;102.20306895900;-3.56326303027
Ulok Kupai;Bengkulu Utara;Bengkulu;101.80782537100;-3.18363559996
Pinang Raya;Bengkulu Utara;Bengkulu;101.97378881200;-3.28685816842
Marga Sakti Sebelat;Bengkulu Utara;Bengkulu;101.80386087700;-2.98755319304
Kinal;Kaur;Bengkulu;103.34167988500;-4.46609010153
Tanjung Kemuning;Kaur;Bengkulu;103.15511025000;-4.58007882485
Kaur Utara;Kaur;Bengkulu;103.20022005300;-4.49222729704
Kaur Tengah;Kaur;Bengkulu;103.30339028300;-4.70681530529
Kaur Selatan;Kaur;Bengkulu;103.35528596000;-4.77952576486
Maje;Kaur;Bengkulu;103.45757249600;-4.78958163208
Nasal;Kaur;Bengkulu;103.63333358400;-4.76134687189
Semidang Gumay;Kaur;Bengkulu;103.25761470700;-4.65225755290
Kelam Tengah;Kaur;Bengkulu;103.21276556500;-4.57000297373
Luas;Kaur;Bengkulu;103.33056552500;-4.65520689794
Muara Sahung;Kaur;Bengkulu;103.45936618900;-4.57919918058
Tetap;Kaur;Bengkulu;103.35651137200;-4.72315264050
Lungkang Kule;Kaur;Bengkulu;103.25984522000;-4.55197236467
Padang Guci Hilir;Kaur;Bengkulu;103.14219703800;-4.50712043864
Padang Guci Hulu;Kaur;Bengkulu;103.25363737500;-4.38293550763
Sukaraja;Seluma;Bengkulu;102.39208362000;-3.92041984155
Seluma;Seluma;Bengkulu;102.56064174400;-4.06655844851
Talo;Seluma;Bengkulu;102.69499912200;-4.15078570087
Semidang Alas;Seluma;Bengkulu;102.87820457300;-4.13170301143
Semidang Alas Maras;Seluma;Bengkulu;102.78907142100;-4.28586016000
Air Periukan;Seluma;Bengkulu;102.41184075200;-3.99871851870
Lubuk Sandi;Seluma;Bengkulu;102.51389467400;-3.93569348137
Seluma Barat;Seluma;Bengkulu;102.51401335400;-4.03949585528
Seluma Timur;Seluma;Bengkulu;102.61615535500;-4.10725179765
Seluma Utara;Seluma;Bengkulu;102.64905672700;-3.94209878703
Seluma Selatan;Seluma;Bengkulu;102.52706425000;-4.12053123803
Talo Kecil;Seluma;Bengkulu;102.74549873000;-4.20709824507
Ulu Talo;Seluma;Bengkulu;102.75959037800;-4.03889775805
Ilir Talo;Seluma;Bengkulu;102.64861239900;-4.20879263535
Lubuk Pinang;Muko Muko;Bengkulu;101.15402606800;-2.42265682759
Kota Mukomuko;Muko Muko;Bengkulu;101.14028732700;-2.57856801923
Teras Terunjam;Muko Muko;Bengkulu;101.24234665000;-2.56074043659
Pondok Suguh;Muko Muko;Bengkulu;101.53567090100;-2.73215401848
Ipuh;Muko Muko;Bengkulu;101.50374558100;-2.98286176653
Malin Deman;Muko Muko;Bengkulu;101.70743828400;-2.83502230244
Air Rami;Muko Muko;Bengkulu;101.65426393600;-3.02854727915
Teramang Jaya;Muko Muko;Bengkulu;101.45803844600;-2.68092834024
Selagan Raya;Muko Muko;Bengkulu;101.40300509400;-2.49006271772
Penarik;Muko Muko;Bengkulu;101.42728886700;-2.59652204488
XIV Koto;Muko Muko;Bengkulu;101.08088161200;-2.47955010123
V Koto;Muko Muko;Bengkulu;101.29971337500;-2.41181999267
Air Majunto;Muko Muko;Bengkulu;101.16793137100;-2.49729048557
Air Dikit;Muko Muko;Bengkulu;101.25100344000;-2.65299364449
Sungai Rumbai;Muko Muko;Bengkulu;101.58766004100;-2.78034688351
Lebong Utara;Lebong;Bengkulu;102.17513377000;-3.09980267084
Lebong Atas;Lebong;Bengkulu;102.17807244200;-3.19413350019
Lebong Tengah;Lebong;Bengkulu;102.24156343100;-3.20898357806
Lebong Selatan;Lebong;Bengkulu;102.33281458800;-3.28440618150
Rimbo Pengadang;Lebong;Bengkulu;102.43533310600;-3.29573906825
Topos;Lebong;Bengkulu;102.39983215600;-3.15034791557
Bingin Kuning;Lebong;Bengkulu;102.28370147100;-3.17483872769
Lebong Sakti;Lebong;Bengkulu;102.25512315100;-3.13145424713
Tubei;Lebong;Bengkulu;102.16457271200;-3.15216867558
Amen;Lebong;Bengkulu;102.21602723200;-3.13061132562
Uram Jaya;Lebong;Bengkulu;102.27004802300;-3.08477285696
Pinang Belapis;Lebong;Bengkulu;102.09021461400;-2.90792659410
Bermani Ilir;Kepahiang;Bengkulu;102.71156000800;-3.69181654405
Ujan Mas;Kepahiang;Bengkulu;102.52326058900;-3.55436026140
Tebat Karai;Kepahiang;Bengkulu;102.64435600300;-3.65108106596
Kepahiang;Kepahiang;Bengkulu;102.56563951500;-3.63926316226
Merigi;Kepahiang;Bengkulu;102.52581541000;-3.50705378094
Kebawetan;Kepahiang;Bengkulu;102.61827342700;-3.57312886909
Seberang Musi;Kepahiang;Bengkulu;102.61957955200;-3.73392421951
Muara Kemumu;Kepahiang;Bengkulu;102.73882150900;-3.60345745516
Karang Tinggi;Bengkulu Tengah;Bengkulu;102.41070183900;-3.73937292000
Talang Empat;Bengkulu Tengah;Bengkulu;102.36659550500;-3.80379553032
Pondok Kelapa;Bengkulu Tengah;Bengkulu;102.26899986100;-3.68516130934
Pematang Tiga;Bengkulu Tengah;Bengkulu;102.28261653000;-3.57384346060
Pagar Jati;Bengkulu Tengah;Bengkulu;102.36578582700;-3.61572777905
Taba Penanjung;Bengkulu Tengah;Bengkulu;102.53448556000;-3.73575137054
Merigi Kelindang;Bengkulu Tengah;Bengkulu;102.44924935400;-3.59615482041
Merigi Sakti;Bengkulu Tengah;Bengkulu;102.41784682900;-3.64301886691
Pondok Kubang;Bengkulu Tengah;Bengkulu;102.34172371900;-3.71842455054
Bang Haji;Bengkulu Tengah;Bengkulu;102.33212336300;-3.58977349367
Semidang Lagan;Bengkulu Tengah;Bengkulu;102.46551899300;-3.80523094694
Selebar;Kota Bengkulu;Bengkulu;102.33831246900;-3.84726502435
Gading Cempaka;Kota Bengkulu;Bengkulu;102.30779094900;-3.82272161735
Teluk Segara;Kota Bengkulu;Bengkulu;102.25610653600;-3.79045085097
Muara Bangka Hulu;Kota Bengkulu;Bengkulu;102.28903733700;-3.76388222262
Kampung Melayu;Kota Bengkulu;Bengkulu;102.30605507400;-3.91031263485
Ratu Agung;Kota Bengkulu;Bengkulu;102.25785383700;-3.80962441575
Ratu Samban;Kota Bengkulu;Bengkulu;102.26602217500;-3.80090963343
Sungai Serut;Kota Bengkulu;Bengkulu;102.30046354500;-3.78504032700
Singaran Pati;Kota Bengkulu;Bengkulu;102.30266837300;-3.80858544872
Natar;Lampung Selatan;Lampung;105.22421488700;-5.26862638168
Tanjung Bintang;Lampung Selatan;Lampung;105.40231951800;-5.39089516635
Kalianda;Lampung Selatan;Lampung;105.58234994300;-5.68844350550
Sidomulyo;Lampung Selatan;Lampung;105.50183727400;-5.59826871959
Katibung;Lampung Selatan;Lampung;105.43585965000;-5.54065624768
Penengahan;Lampung Selatan;Lampung;105.68572497200;-5.74747495159
Palas;Lampung Selatan;Lampung;105.67306065900;-5.62828686345
Jati Agung;Lampung Selatan;Lampung;105.35780559400;-5.28778117169
Ketapang;Lampung Selatan;Lampung;105.77342803400;-5.74532618961
Sragi;Lampung Selatan;Lampung;105.75889205900;-5.64229275080
Raja Basa;Lampung Selatan;Lampung;105.53165594700;-5.94035610688
Candipuro;Lampung Selatan;Lampung;105.57822038700;-5.52966918266
Merbau Mataram;Lampung Selatan;Lampung;105.42385357700;-5.46024467528
Bakauheni;Lampung Selatan;Lampung;105.72589875000;-5.84444352260
Tanjung Sari;Lampung Selatan;Lampung;105.47764737400;-5.34864519812
Way Sulan;Lampung Selatan;Lampung;105.54712486000;-5.47968800075
Way Panji;Lampung Selatan;Lampung;105.60274506200;-5.60070197598
Kalirejo;Lampung Tengah;Lampung;104.97972305800;-5.21066164451
Bangun Rejo;Lampung Tengah;Lampung;105.02733575100;-5.12378521560
Padang Ratu;Lampung Tengah;Lampung;104.96238765200;-5.06622733488
Gunung Sugih;Lampung Tengah;Lampung;105.21254927200;-4.98018602920
Trimurjo;Lampung Tengah;Lampung;105.25527979900;-5.11512414623
Punggur;Lampung Tengah;Lampung;105.28069345800;-5.03081703791
Terbanggi Besar;Lampung Tengah;Lampung;105.23112829300;-4.88647070963
Seputih Raman;Lampung Tengah;Lampung;105.36792641000;-4.89692431433
Rumbia;Lampung Tengah;Lampung;105.57517901000;-4.76391070200
Seputih Banyak;Lampung Tengah;Lampung;105.48303335700;-4.84430706818
Seputih Mataram;Lampung Tengah;Lampung;105.35326258500;-4.80107087692
Seputih Surabaya;Lampung Tengah;Lampung;105.63772968400;-4.67823497620
Terusan Nunyai;Lampung Tengah;Lampung;105.21530903900;-4.70264980346
Bumi Ratu Nuban;Lampung Tengah;Lampung;105.20718341700;-5.08996984411
Bekri;Lampung Tengah;Lampung;105.13329433800;-5.09798026365
Seputih Agung;Lampung Tengah;Lampung;105.12931372300;-4.94169008161
Way Pangubuan;Lampung Tengah;Lampung;105.17778273600;-4.84541940214
Bandar Mataram;Lampung Tengah;Lampung;105.53002338400;-4.62492028771
Pubian;Lampung Tengah;Lampung;104.85486884200;-5.08974866925
Selagai Lingga;Lampung Tengah;Lampung;104.73487174600;-5.07111982621
Anak Tuha;Lampung Tengah;Lampung;105.05928741600;-5.01815456808
Sendang Agung;Lampung Tengah;Lampung;104.87666753600;-5.18636249940
Kota Gajah;Lampung Tengah;Lampung;105.32167355100;-5.00346319438
Bumi Nabung;Lampung Tengah;Lampung;105.55279680700;-4.68179856479
Way Seputih;Lampung Tengah;Lampung;105.45137514800;-4.79923276095
Bandar Surabaya;Lampung Tengah;Lampung;105.74970138300;-4.69587621184
Anak Ratu Aji;Lampung Tengah;Lampung;104.95174792600;-4.95482054097
Putra Rumbia;Lampung Tengah;Lampung;105.65284739600;-4.83874495687
Bukit Kemuning;Lampung Utara;Lampung;104.55572378900;-4.92702951432
Kotabumi;Lampung Utara;Lampung;104.84743283100;-4.82694989860
Sungkai Selatan;Lampung Utara;Lampung;104.79422876000;-4.70965115307
Tanjung Raja;Lampung Utara;Lampung;104.64585094800;-4.97317458657
Abung Timur;Lampung Utara;Lampung;104.98008505000;-4.74610057145
Abung Barat;Lampung Utara;Lampung;104.70802966000;-4.85353082752
Abung Selatan;Lampung Utara;Lampung;104.92449351800;-4.89793947523
Sungkai Utara;Lampung Utara;Lampung;104.75701089400;-4.61628373947
Kotabumi Utara;Lampung Utara;Lampung;104.86296777300;-4.74666256843
Kotabumi Selatan;Lampung Utara;Lampung;104.87247090200;-4.89712433713
Abung Tengah;Lampung Utara;Lampung;104.74778273700;-4.93823203879
Abung Tinggi;Lampung Utara;Lampung;104.61555113200;-4.87809364325
Abung Semuli;Lampung Utara;Lampung;105.05039765800;-4.80404247332
Abung Surakarta;Lampung Utara;Lampung;105.02396246900;-4.70819923084
Muara Sungkai;Lampung Utara;Lampung;104.95881381200;-4.60640360599
Bunga Mayang;Lampung Utara;Lampung;104.87961077000;-4.59386214622
Hulu Sungkai;Lampung Utara;Lampung;104.67273214200;-4.64974510088
Sungkai Tengah;Lampung Utara;Lampung;104.70539156600;-4.71970696730
Abung Pekurun;Lampung Utara;Lampung;104.72621210900;-5.00566707396
Sungkai Jaya;Lampung Utara;Lampung;104.75635698500;-4.80302383411
Sungkai Barat;Lampung Utara;Lampung;104.68387809800;-4.78463141923
Abung Kunang;Lampung Utara;Lampung;104.81175817500;-4.89365253802
Blambangan Pagar;Lampung Utara;Lampung;105.02048876600;-4.88039642491
Balik Bukit;Lampung Barat;Lampung;104.06866000700;-5.02100346162
Sumber Jaya;Lampung Barat;Lampung;104.45487428700;-4.99497760921
Belalau;Lampung Barat;Lampung;104.19483544300;-4.95961145423
Way Tenong;Lampung Barat;Lampung;104.37734359700;-5.05206901733
Sekincau;Lampung Barat;Lampung;104.30016164100;-5.05264937413
Suoh;Lampung Barat;Lampung;104.30532541900;-5.28269459758
Batu Brak;Lampung Barat;Lampung;104.17624255600;-5.05979800114
Sukau;Lampung Barat;Lampung;104.04320950900;-4.94881757219
Gedung Surian;Lampung Barat;Lampung;104.48373429300;-5.09726978563
Kebun Tebu;Lampung Barat;Lampung;104.54001675500;-5.05719617809
Air Hitam;Lampung Barat;Lampung;104.40571151100;-5.12295300933
Pagar Dewa;Lampung Barat;Lampung;104.35715772700;-4.93080090006
Batu Ketulis;Lampung Barat;Lampung;104.24869548600;-5.00557372682
Lumbok Seminung;Lampung Barat;Lampung;103.90674707400;-4.93431769769
Bandar Negeri Suoh;Lampung Barat;Lampung;104.24067529300;-5.17191252006
Menggala;Tulang Bawang;Lampung;105.23957434700;-4.52669806014
Gedung Aji;Tulang Bawang;Lampung;105.44827854700;-4.28014255039
Banjar Agung;Tulang Bawang;Lampung;105.24266802300;-4.29608183155
Gedung Meneng;Tulang Bawang;Lampung;105.50354555400;-4.44185999923
Rawa Jitu Selatan;Tulang Bawang;Lampung;105.70726563300;-4.23831463699
Penawar Tama;Tulang Bawang;Lampung;105.43237490000;-4.18075680951
Rawa Jitu Timur;Tulang Bawang;Lampung;105.80156201800;-4.25050040579
Banjar Margo;Tulang Bawang;Lampung;105.29838734600;-4.22274703568
Rawa Pitu;Tulang Bawang;Lampung;105.59452831600;-4.31395776271
Penawar Aji;Tulang Bawang;Lampung;105.49051405300;-4.27872795751
Dente Teladas;Tulang Bawang;Lampung;105.80393752900;-4.49853756199
Meraksa Aji;Tulang Bawang;Lampung;105.43411230200;-4.27956959638
Gedung Aji Baru;Tulang Bawang;Lampung;105.57334455600;-4.23254973105
Banjar Baru;Tulang Bawang;Lampung;105.26618431700;-4.35945985751
Menggala Timur;Tulang Bawang;Lampung;105.30211517200;-4.39362802048
Kota Agung;Tanggamus;Lampung;104.64035635500;-5.45639954472
Talang Padang;Tanggamus;Lampung;104.77632730600;-5.36743055990
Wonosobo;Tanggamus;Lampung;104.54532696400;-5.45019066524
Pulau Panggung;Tanggamus;Lampung;104.68951913400;-5.34611631372
Cukuh Balak;Tanggamus;Lampung;104.90090921700;-5.67977791365
Pugung;Tanggamus;Lampung;104.82174724000;-5.40478433319
Semaka;Tanggamus;Lampung;104.41928569700;-5.45333312229
Sumberejo;Tanggamus;Lampung;104.71056811300;-5.37748964765
Ulu Belu;Tanggamus;Lampung;104.51520126100;-5.24987924139
Pematang Sawa;Tanggamus;Lampung;104.61760983900;-5.74569520407
Kelumbayan;Tanggamus;Lampung;105.05778622600;-5.72601002460
Kota Agung Barat;Tanggamus;Lampung;104.58103792600;-5.46823980964
Kota Agung Timur;Tanggamus;Lampung;104.70904748600;-5.49244176825
Gisting;Tanggamus;Lampung;104.71993106800;-5.42466334842
Gunung Alip;Tanggamus;Lampung;104.76932047900;-5.40189037550
Limau;Tanggamus;Lampung;104.79895544900;-5.56488412650
Bandar Negeri Semuong;Tanggamus;Lampung;104.43860798100;-5.38278579073
Air Naningan;Tanggamus;Lampung;104.70001664900;-5.21151831848
Bulok;Tanggamus;Lampung;104.86824510500;-5.50722315952
Kelumbayan Barat;Tanggamus;Lampung;105.03249286600;-5.64831771505
Sukadana;Lampung Timur;Lampung;105.61531063200;-5.02152900264
Labuhan Maringgai;Lampung Timur;Lampung;105.81463152800;-5.31469572569
Jabung;Lampung Timur;Lampung;105.70278940800;-5.47635089968
Pekalongan;Lampung Timur;Lampung;105.36524407900;-5.06928649729
Sekampung;Lampung Timur;Lampung;105.45305434700;-5.16245115484
Batanghari;Lampung Timur;Lampung;105.37786503000;-5.14799178952
Way Jepara;Lampung Timur;Lampung;105.69879519300;-5.20541894301
Purbolinggo;Lampung Timur;Lampung;105.52689226900;-4.97226175709
Raman Utara;Lampung Timur;Lampung;105.44646903400;-4.95039617205
Metro Kibang;Lampung Timur;Lampung;105.32691701100;-5.19801700140
Marga Tiga;Lampung Timur;Lampung;105.51072673600;-5.20297619569
Sekampung Udik;Lampung Timur;Lampung;105.55277377100;-5.28949413910
Batanghari Nuban;Lampung Timur;Lampung;105.40461549700;-5.02709948358
Bumi Agung;Lampung Timur;Lampung;105.51805635800;-5.11847859137
Bandar Sribhawono;Lampung Timur;Lampung;105.68000543100;-5.27763768544
Mataram Baru;Lampung Timur;Lampung;105.75905464800;-5.27344497774
Melinting;Lampung Timur;Lampung;105.73963538600;-5.36931109537
Gunung Pelindung;Lampung Timur;Lampung;105.76367858600;-5.43538425744
Pasir Sakti;Lampung Timur;Lampung;105.77776678200;-5.54392775673
Waway Karya;Lampung Timur;Lampung;105.58873898200;-5.42523620937
Labuhan Ratu;Lampung Timur;Lampung;105.76666598400;-4.92330398214
Braja Selebah;Lampung Timur;Lampung;105.90092894000;-5.15646071942
Way Bungur;Lampung Timur;Lampung;105.64309873700;-4.84902778448
Marga Sekampung;Lampung Timur;Lampung;105.62744145300;-5.37703553706
Blambangan Umpu;Way Kanan;Lampung;104.49745132800;-4.47702270433
Kasui;Way Kanan;Lampung;104.43084868400;-4.71628606630
Banjit;Way Kanan;Lampung;104.43248194800;-4.81773894874
Baradatu;Way Kanan;Lampung;104.53833163000;-4.71101606497
Bahuga;Way Kanan;Lampung;104.63889753200;-4.30350797796
Pakuan Ratu;Way Kanan;Lampung;104.77955147200;-4.40134510906
Negeri Agung;Way Kanan;Lampung;104.64854295600;-4.52881065535
Way Tuba;Way Kanan;Lampung;104.39452025500;-4.45201857976
Rebang Tangkas;Way Kanan;Lampung;104.35781831600;-4.66082415937
Gunung Labuhan;Way Kanan;Lampung;104.58630666300;-4.75599242831
Negara Batin;Way Kanan;Lampung;104.88501590500;-4.33142769850
Negeri Besar;Way Kanan;Lampung;104.96521294100;-4.34949899086
Buay Bahuga;Way Kanan;Lampung;104.54772428400;-4.28367384680
Bumi Agung;Way Kanan;Lampung;104.53092770300;-4.34594653483
Umpu Semenguk;Way Kanan;Lampung;104.50564619800;-4.62437718689
Gedong Tataan;Pesawaran;Lampung;105.12814329500;-5.39390817072
Negeri Katon;Pesawaran;Lampung;105.10068940700;-5.27944030476
Tegineneng;Pesawaran;Lampung;105.14515827000;-5.18023001882
Way Lima;Pesawaran;Lampung;105.07005180600;-5.45141882459
Padang Cermin;Pesawaran;Lampung;105.14238114900;-5.57624627992
Punduh Pidada;Pesawaran;Lampung;105.21093056700;-5.76535632881
Kedondong;Pesawaran;Lampung;105.02791171300;-5.50655422601
Marga Punduh;Pesawaran;Lampung;105.15492639300;-5.67477290849
Way Khilau;Pesawaran;Lampung;104.97081138400;-5.50971136219
Teluk Pandan;Pesawaran;Lampung;105.20468609200;-5.52337382249
Way Ratai;Pesawaran;Lampung;105.06419314100;-5.58438766751
Pringsewu;Pringsewu;Lampung;104.96609359400;-5.35704069684
Gading Rejo;Pringsewu;Lampung;105.02873738600;-5.37349006560
Ambarawa;Pringsewu;Lampung;104.94666055100;-5.41179012054
Pardasuka;Pringsewu;Lampung;104.92701192800;-5.50316109591
Pagelaran;Pringsewu;Lampung;104.90442535300;-5.37265749401
Banyumas;Pringsewu;Lampung;104.91483065700;-5.29153265354
Adiluwih;Pringsewu;Lampung;105.01830041900;-5.24745519120
Sukoharjo;Pringsewu;Lampung;104.98684706200;-5.30090080587
Pagelaran Utara;Pringsewu;Lampung;104.83977807900;-5.25427363237
Mesuji;Mesuji;Lampung;105.49049752000;-3.89639259445
Mesuji Timur;Mesuji;Lampung;105.38699129200;-4.07403607268
Rawa Jitu Utara;Mesuji;Lampung;105.63897280700;-4.13576039867
Way Serdang;Mesuji;Lampung;105.12471857000;-4.11824609448
Simpang Pematang;Mesuji;Lampung;105.19414378300;-3.96786514619
Panca Jaya;Mesuji;Lampung;105.27641431200;-3.94313338525
Tanjung Raya;Mesuji;Lampung;105.36799715100;-3.88137937615
Tulang Bawang Tengah;Tulang Bawang Barat;Lampung;105.11671534500;-4.54464357681
Tumijajar;Tulang Bawang Barat;Lampung;105.09382794300;-4.66644467508
Tulang Bawang Udik;Tulang Bawang Barat;Lampung;105.01516415400;-4.55296268602
Gunung Terang;Tulang Bawang Barat;Lampung;105.07822732500;-4.32011348321
Gunung Agung;Tulang Bawang Barat;Lampung;105.04465639900;-4.22760102228
Way Kenanga;Tulang Bawang Barat;Lampung;105.17714083800;-4.23510842626
Lambu Kibang;Tulang Bawang Barat;Lampung;105.16611061700;-4.35405074109
Pagar Dewa;Tulang Bawang Barat;Lampung;105.14423911900;-4.40406476356
Batu Putih;Tulang Bawang Barat;Lampung;105.03010840900;-4.35077995877
Pesisir Tengah;Pesisir Barat;Lampung;104.00773836500;-5.15791623073
Pesisir Selatan;Pesisir Barat;Lampung;104.09896544200;-5.27086097707
Lemong;Pesisir Barat;Lampung;103.74778984600;-4.90253230938
Pesisir Utara;Pesisir Barat;Lampung;103.81564373200;-5.03200324195
Karya Penggawa;Pesisir Barat;Lampung;103.93408701300;-5.05947689755
Pulau Pisang;Pesisir Barat;Lampung;103.84589093200;-5.12079933388
Way Krui;Pesisir Barat;Lampung;103.97739532200;-5.13613341014
Krui Selatan;Pesisir Barat;Lampung;103.94269327200;-5.22658003609
Ngambur;Pesisir Barat;Lampung;104.19257147700;-5.37113258028
Ngaras;Pesisir Barat;Lampung;104.28980887900;-5.44483308651
Bangkunat;Pesisir Barat;Lampung;104.46753847000;-5.67892358831
Kedaton;Kota Bandar Lampung;Lampung;105.26005079900;-5.39136674653
Sukarame;Kota Bandar Lampung;Lampung;105.30055078300;-5.37882084328
Tanjungkarang Barat;Kota Bandar Lampung;Lampung;105.23476282100;-5.40943543266
Panjang;Kota Bandar Lampung;Lampung;105.32198330500;-5.47378709720
Tanjungkarang Timur;Kota Bandar Lampung;Lampung;105.26877256000;-5.41263821654
Tanjungkarang Pusat;Kota Bandar Lampung;Lampung;105.24856825500;-5.41636444239
Telukbetung Selatan;Kota Bandar Lampung;Lampung;105.25392246900;-5.44189192018
Telukbetung Barat;Kota Bandar Lampung;Lampung;105.21751456100;-5.44163128132
Telukbetung Utara;Kota Bandar Lampung;Lampung;105.26184264900;-5.43501513518
Rajabasa;Kota Bandar Lampung;Lampung;105.24102722200;-5.35630221133
Tanjung Senang;Kota Bandar Lampung;Lampung;105.27431163400;-5.35750436524
Sukabumi;Kota Bandar Lampung;Lampung;105.31576345800;-5.42320891412
Kemiling;Kota Bandar Lampung;Lampung;105.20259967900;-5.39943492622
Labuhan Ratu;Kota Bandar Lampung;Lampung;105.25785229100;-5.37156263729
Way Halim;Kota Bandar Lampung;Lampung;105.27483623500;-5.39026545767
Langkapura;Kota Bandar Lampung;Lampung;105.23300148600;-5.39064560655
Enggal;Kota Bandar Lampung;Lampung;105.26499676700;-5.42081624382
Kedamaian;Kota Bandar Lampung;Lampung;105.28277924600;-5.41333013946
Telukbetung Timur;Kota Bandar Lampung;Lampung;105.24222487400;-5.47060729938
Bumi Waras;Kota Bandar Lampung;Lampung;105.28433052000;-5.44152298562
Metro Pusat;Kota Metro;Lampung;105.31152851300;-5.10703048513
Metro Utara;Kota Metro;Lampung;105.31258145800;-5.08147731872
Metro Barat;Kota Metro;Lampung;105.28734948300;-5.13585032387
Metro Timur;Kota Metro;Lampung;105.32699219800;-5.12602235747
Metro Selatan;Kota Metro;Lampung;105.30234574000;-5.15762918862
Sungailiat;Bangka;Kepulauan Bangka Belitung;106.12116488000;-1.87660856137
Belinyu;Bangka;Kepulauan Bangka Belitung;105.84071243300;-1.63509766928
Merawang;Bangka;Kepulauan Bangka Belitung;106.08764882200;-2.00862005505
Mendo Barat;Bangka;Kepulauan Bangka Belitung;106.26234947900;-2.32727488811
Pemali;Bangka;Kepulauan Bangka Belitung;106.03699371900;-1.90147931417
Bakam;Bangka;Kepulauan Bangka Belitung;105.86780673400;-1.90374466170
Riau Silip;Bangka;Kepulauan Bangka Belitung;105.91713662300;-1.73897169546
Puding Besar;Bangka;Kepulauan Bangka Belitung;105.86391405900;-2.04934293663
Tanjung Pandan;Belitung;Kepulauan Bangka Belitung;107.67661868600;-2.76048909987
Membalong;Belitung;Kepulauan Bangka Belitung;107.61604914400;-3.07307574153
Selat Nasik;Belitung;Kepulauan Bangka Belitung;107.36472142500;-2.90994880792
Sijuk;Belitung;Kepulauan Bangka Belitung;107.77405085500;-2.62601627706
Badau;Belitung;Kepulauan Bangka Belitung;107.76277641800;-2.82022757600
Toboali;Bangka Selatan;Kepulauan Bangka Belitung;106.50176048600;-2.91965894874
